time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
21039.141305	106.892860	0.035938	2.974363	162
21040.212747	108.804329	0.035934	3.027925	163
21041.273594	118.232277	0.035937	3.289975	164
21042.300782	118.869141	0.035934	3.307961	165
21043.330714	116.963089	0.035934	3.254909	166
21044.392997	121.297478	0.035934	3.375571	167
21045.425265	131.885483	0.035939	3.669742	168
21046.470072	110.132576	0.035937	3.064617	169
21047.505904	124.807259	0.035936	3.473059	170
21048.606507	143.405090	0.035935	3.990663	171
21049.611029	126.287712	0.035934	3.514393	172
21050.693278	135.135849	0.035934	3.760709	173
21051.688344	131.193268	0.035936	3.650798	174
21052.745699	132.774994	0.035937	3.694693	175
21053.781546	142.750748	0.035936	3.972347	176
21054.850626	141.343140	0.035934	3.933398	177
21055.876235	148.629776	0.035934	4.136189	178
21056.927064	144.189682	0.035934	4.012624	179
21057.971635	144.293839	0.035933	4.015630	180
21059.017590	154.778915	0.035941	4.306445	181
21060.064030	154.367737	0.035937	4.295525	182
21061.106199	159.521637	0.035936	4.439101	183
21062.143842	150.956207	0.035938	4.200493	184
21063.186796	164.788971	0.035940	4.585091	185
21064.254997	156.740311	0.035941	4.361086	186
21065.316286	177.220032	0.035938	4.931267	187
21066.350196	162.787292	0.035937	4.529813	188
21067.378214	173.138977	0.035933	4.818409	189
21068.422746	174.007843	0.035936	4.842119	190
21069.503702	181.187027	0.035936	5.041884	191
21070.538087	182.505005	0.035935	5.078708	192
21071.589223	175.582047	0.035939	4.885589	193
21072.596592	184.360809	0.035941	5.129580	194
21073.668869	181.290680	0.035938	5.044582	195
21074.703283	193.999619	0.035935	5.398589	196
21075.755411	177.649185	0.035939	4.943098	197
21077.866496	-2404.049561	0.035934	-66.901619	198
21077.866496	386.439178	0.035934	10.754107	199
21078.883771	189.386902	0.035937	5.269952	200
21079.951796	191.647293	0.035937	5.332802	201
21080.976038	198.033859	0.035937	5.510554	202
21082.042711	197.986343	0.035935	5.509516	203
21083.105712	173.383682	0.035935	4.824916	204
21084.010496	120.539268	0.035940	3.353914	205
21085.186655	188.462524	0.035932	5.244947	206
21086.210233	208.471054	0.035937	5.801009	207
21087.258219	195.789001	0.035939	5.447782	208
21088.295336	212.104218	0.035938	5.902028	209
21089.361570	195.998566	0.035933	5.454556	210
21090.369877	233.297607	0.035932	6.492782	211
21091.442381	201.964676	0.035940	5.619502	212
21092.472610	222.684036	0.035940	6.196015	213
21094.046992	-638.383240	0.035937	-17.763802	214
21094.588186	200.162689	0.035935	5.570116	215
21095.617598	214.148987	0.035934	5.959506	216
21096.693153	183.007385	0.035935	5.092802	217
21097.707842	214.285553	0.035934	5.963343	218
21098.774069	341.831055	0.035936	9.512270	219
21099.833632	164.460281	0.035934	4.576694	220
21100.875178	183.260330	0.035939	5.099271	221
21101.912844	178.830246	0.035939	4.975957	222
21102.937943	221.141617	0.035935	6.153991	223
21103.990672	199.127823	0.035934	5.541519	224
21105.026163	226.348282	0.035935	6.298824	225
21106.155329	90.998085	0.035935	2.532281	226
21107.119094	218.593781	0.035935	6.082985	227
21108.162173	217.616074	0.035933	6.056123	228
21109.224219	194.101013	0.035936	5.401238	229
21110.248942	221.799561	0.035937	6.171849	230
21111.298324	220.826569	0.035941	6.144141	231
21112.370964	171.148926	0.035938	4.762373	232
21113.412708	178.333420	0.035936	4.962472	233
21114.343451	204.403809	0.035938	5.687685	234
21115.481764	214.950928	0.035939	5.981039	235
21116.528079	211.971024	0.035935	5.898744	236
21117.585075	190.552521	0.035938	5.302279	237
21118.609949	224.030457	0.035937	6.234013	238
21119.661835	216.063339	0.035939	6.011965	239
21120.707311	209.482620	0.035937	5.829191	240
21122.809004	189.151474	0.035940	5.262917	242
21123.862103	177.035767	0.035936	4.926454	243
21124.882350	221.806366	0.035937	6.172132	244
21125.934776	210.457520	0.035940	5.855794	245
21126.976157	212.908798	0.035934	5.924989	246
21128.027504	203.303726	0.035935	5.657544	247
21129.059431	225.785202	0.035934	6.283313	248
21130.130420	179.274231	0.035935	4.988819	249
21131.154305	212.129303	0.035940	5.902281	250
21132.206326	208.243546	0.035939	5.794426	251
21133.249407	204.530563	0.035935	5.691665	252
21134.257755	284.161346	0.035938	7.907037	253
21135.351584	181.399002	0.035937	5.047715	254
21136.378043	222.980652	0.035933	6.205387	255
21137.427245	211.212448	0.035934	5.877825	0
21138.473335	207.266907	0.035935	5.767893	1
21139.520476	204.852814	0.035933	5.700924	2
21140.551939	236.001816	0.035935	6.567546	3
21141.606792	209.028381	0.035937	5.816450	4
21142.655133	205.276566	0.035940	5.711629	5
21143.725911	145.784897	0.035940	4.056286	6
21144.743590	213.600281	0.035936	5.943938	7
21145.787323	204.600540	0.035939	5.692930	8
