num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
19873	21036.888816	27.738986	-5.665399	4.883593	1.434373
19875	21038.971697	27.877809	-5.654123	4.891393	1.260352
19877	21041.059333	27.224475	-1.439076	4.820337	1.476847
19881	21045.242443	29.758144	-5.284396	4.906108	1.319712
19883	21047.336678	30.535064	-5.165870	4.907723	1.377119
19885	21049.427328	30.669999	-0.169392	4.839327	1.723989
19887	21051.516190	32.874194	-4.851113	4.929272	2.048743
19891	21055.708111	33.329008	-4.678554	4.918466	1.667265
19893	21057.800015	34.051150	-4.581328	4.922626	2.181080
19895	21059.895669	34.988828	-4.498502	4.925839	2.010169
19899	21064.080562	36.456127	-4.269430	4.929727	2.205984
19901	21066.167465	38.125686	-4.256744	4.940742	2.320177
19903	21068.257268	38.109627	-4.198821	4.930145	2.254717
19911	21076.626075	42.399211	-3.827061	4.949789	2.845134
19913	21078.717166	42.509159	-3.787769	4.949511	3.349105
19915	21080.812483	45.315350	0.076002	4.902723	2.872653
19921	21087.085937	44.948127	-3.591640	4.938502	3.463843
19923	21089.178099	46.070139	-3.307242	4.919891	3.325178
19925	21091.268912	47.950831	-3.512475	4.953225	3.546628
19927	21093.359042	46.898836	-3.535944	4.932772	3.744133
19929	21095.447877	47.902213	-3.381728	4.942340	3.898975
19931	21097.537267	49.067754	-3.380726	4.957539	3.924120
19933	21099.626136	49.118857	-3.378319	4.946224	4.231342
19937	21103.808171	49.181062	-3.120159	4.958138	4.275214
19941	21107.993297	51.434908	-3.148783	4.943412	4.386601
19945	21112.176874	52.137924	-2.923137	4.937190	4.719596
19949	21116.356456	53.752048	-2.887271	4.941405	4.919137
19951	21118.446417	54.069926	-2.945693	4.936848	4.927685
19953	21120.535834	54.509106	-2.687447	4.942033	4.807870
19957	21124.715231	55.366222	-2.723903	4.945404	5.105249
19959	21126.805587	55.697940	-2.688308	4.944724	5.221344
19961	21128.895620	55.901328	-2.647739	4.936295	5.227639
19963	21130.986623	56.634441	-2.475117	4.959339	4.978498
19965	21133.077948	56.443224	-2.554326	4.935496	5.410974
19971	21139.349987	57.566233	-2.372724	4.934506	5.646194
19973	21141.439976	56.698990	-2.073150	4.954727	5.669469
