crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.185714	19873	0.000000
281474976710655.000000	1.196814	19874	21039140864.000000
281474976710655.000000	1.141061	19875	21040189440.000000
281474976710655.000000	1.197809	19876	21041229824.000000
281474976710655.000000	1.243462	19877	21042288640.000000
281474976710655.000000	1.259203	19878	21043318784.000000
281474976710655.000000	1.346263	19879	21044379648.000000
281474976710655.000000	1.405831	19880	21045411840.000000
281474976710655.000000	1.311232	19881	21046472704.000000
281474976710655.000000	1.445157	19882	21047506944.000000
281474976710655.000000	1.450199	19883	21048561664.000000
281474976710655.000000	1.467461	19884	21049597952.000000
281474976710655.000000	1.560785	19885	21050656768.000000
281474976710655.000000	1.577566	19886	21051686912.000000
281474976710655.000000	1.635113	19887	21052749824.000000
281474976710655.000000	1.680643	19888	21053782016.000000
281474976710655.000000	1.698272	19889	21054838784.000000
281474976710655.000000	1.805840	19890	21055877120.000000
281474976710655.000000	1.819014	19891	21056925696.000000
281474976710655.000000	1.828261	19892	21057970176.000000
281474976710655.000000	1.878191	19893	21059020800.000000
281474976710655.000000	2.070884	19894	21060065280.000000
281474976710655.000000	1.954062	19895	21061105664.000000
281474976710655.000000	2.078703	19896	21062160384.000000
281474976710655.000000	2.169389	19897	21063198720.000000
281474976710655.000000	1.990745	19898	21064251392.000000
281474976710655.000000	2.195176	19899	21065295872.000000
281474976710655.000000	2.402174	19900	21066338304.000000
281474976710655.000000	2.241116	19901	21067388928.000000
281474976710655.000000	2.304477	19902	21068427264.000000
281474976710655.000000	2.412961	19903	21069481984.000000
281474976710655.000000	2.314599	19904	21070516224.000000
281474976710655.000000	2.635460	19905	21071577088.000000
281474976710655.000000	2.675211	19906	21072605184.000000
281474976710655.000000	2.481412	19907	21073668096.000000
281474976710655.000000	2.657436	19908	21074702336.000000
281474976710655.000000	2.709427	19909	21075755008.000000
281474976710655.000000	2.605239	19910	21076795392.000000
281474976710655.000000	3.059686	19911	21077846016.000000
281474976710655.000000	2.876674	19912	21078886400.000000
281474976710655.000000	2.835211	19913	21079937024.000000
281474976710655.000000	3.162817	19914	21080981504.000000
281474976710655.000000	3.074303	19915	21082025984.000000
281474976710655.000000	3.139383	19916	21083074560.000000
281474976710655.000000	3.223813	19917	21084116992.000000
281474976710655.000000	3.115524	19918	21085165568.000000
281474976710655.000000	3.384770	19919	21086210048.000000
281474976710655.000000	3.405450	19920	21087256576.000000
281474976710655.000000	3.310173	19921	21088301056.000000
281474976710655.000000	3.568988	19922	21089347584.000000
281474976710655.000000	3.445053	19923	21090392064.000000
281474976710655.000000	3.748382	19924	21091438592.000000
281474976710655.000000	3.617661	19925	21092483072.000000
281474976710655.000000	3.707682	19926	21093529600.000000
281474976710655.000000	3.847877	19927	21094574080.000000
281474976710655.000000	3.769703	19928	21095618560.000000
281474976710655.000000	3.927077	19929	21096669184.000000
281474976710655.000000	3.879961	19930	21097707520.000000
281474976710655.000000	4.055731	19931	21098762240.000000
281474976710655.000000	3.925127	19932	21099796480.000000
281474976710655.000000	4.143731	19933	21100853248.000000
281474976710655.000000	4.121100	19934	21101887488.000000
281474976710655.000000	4.143661	19935	21102944256.000000
281474976710655.000000	4.152431	19936	21103978496.000000
281474976710655.000000	4.404404	19937	21105033216.000000
281474976710655.000000	4.321148	19938	21106069504.000000
281474976710655.000000	4.371294	19939	21107122176.000000
281474976710655.000000	4.226745	19940	21108162560.000000
281474976710655.000000	4.603938	19941	21109211136.000000
281474976710655.000000	4.419571	19942	21110255616.000000
281474976710655.000000	4.713709	19943	21111300096.000000
281474976710655.000000	4.496745	19944	21112346624.000000
281474976710655.000000	4.572213	19945	21113391104.000000
281474976710655.000000	4.719881	19946	21114437632.000000
281474976710655.000000	4.783636	19947	21115482112.000000
281474976710655.000000	4.892921	19948	21116526592.000000
281474976710655.000000	4.908720	19949	21117571072.000000
281474976710655.000000	5.012152	19950	21118615552.000000
281474976710655.000000	4.841435	19951	21119664128.000000
281474976710655.000000	5.170942	19952	21120706560.000000
281474976710655.000000	4.775633	19953	21121755136.000000
281474976710655.000000	5.167749	19954	21122795520.000000
281474976710655.000000	5.106358	19955	21123846144.000000
281474976710655.000000	5.020008	19956	21124884480.000000
281474976710655.000000	5.350534	19957	21125935104.000000
281474976710655.000000	5.077306	19958	21126975488.000000
281474976710655.000000	5.225501	19959	21128026112.000000
281474976710655.000000	5.224737	19960	21129066496.000000
281474976710655.000000	5.128156	19961	21130115072.000000
281474976710655.000000	5.284533	19962	21131157504.000000
281474976710655.000000	5.492542	19963	21132206080.000000
281474976710655.000000	5.505379	19964	21133248512.000000
281474976710655.000000	5.468705	19965	21134295040.000000
281474976710655.000000	5.506990	19966	21135339520.000000
281474976710655.000000	5.431706	19967	21136384000.000000
281474976710655.000000	5.542417	19968	21137428480.000000
281474976710655.000000	5.591796	19969	21138472960.000000
281474976710655.000000	5.573791	19970	21139519488.000000
281474976710655.000000	5.612035	19971	21140563968.000000
281474976710655.000000	5.519364	19972	21141610496.000000
281474976710655.000000	5.705615	19973	21142654976.000000
281474976710655.000000	5.511825	19974	21143699456.000000
281474976710655.000000	5.317793	19975	21144743936.000000
281474976710655.000000	5.574957	19976	21145788416.000000
